Remove|| Speed0.1432548; Full 1.489902; smell4.602376
Remove|| Speed0.1562774; Full 1.419498; smell4.13481
Remove|| Speed0.1330077; Full 0.8205502; smell6.872859
Remove|| Speed0.1615934; Full 0.9659163; smell5.212991
Remove|| Speed0.1334892; Full 1.096756; smell4.120451
Remove|| Speed0.05884629; Full 1.685605; smell5.943345
Remove|| Speed0.04265611; Full 1.810008; smell5.088511
Remove|| Speed0.07009837; Full 1.586536; smell3.608804
Remove|| Speed0.06811246; Full 0.9748566; smell3.549525
Remove|| Speed0.1674511; Full 0.8897405; smell6.311564
Remove|| Speed0.3308925; Full 1.213124; smell5.132692
Remove|| Speed0.4300156; Full 0.9768735; smell2.894272
Remove|| Speed0.577746; Full 1.432132; smell1.975752
Remove|| Speed0.1835078; Full 1.55195; smell4.881871
Remove|| Speed0.07879668; Full 0.9901783; smell4.753466
Remove|| Speed0.1123821; Full 2.081284; smell2.882266
Remove|| Speed0.0958437; Full 1.463923; smell2.175451
Remove|| Speed0.05043281; Full 2.630589; smell3.633141
Remove|| Speed0.03438673; Full 2.779705; smell4.424212
Remove|| Speed0.05800345; Full 2.152108; smell3.903667
Remove|| Speed0.08304101; Full 2.322249; smell3.918214
Remove|| Speed0.07161523; Full 2.121811; smell3.306044
Remove|| Speed0.05476619; Full 2.230762; smell3.809837
Remove|| Speed0.2264287; Full 1.926222; smell5.913094
Remove|| Speed0.09815259; Full 3.501444; smell2.786154
Remove|| Speed0.1875811; Full 5.022616; smell3.003816
Remove|| Speed0.1002578; Full 3.959908; smell3.098832
Remove|| Speed0.0898838; Full 4.412002; smell2.788803
Remove|| Speed0.07969196; Full 2.643625; smell6.587387
Remove|| Speed0.0100816; Full 9.18903; smell4.443686
Remove|| Speed0.04580347; Full 4.39452; smell5.3241
Remove|| Speed0.1329853; Full 3.631029; smell2.656744
Remove|| Speed0.05885456; Full 3.573104; smell2.834154
Remove|| Speed0.01085715; Full 8.015697; smell3.599637
Remove|| Speed0.01768474; Full 6.366649; smell2.661751
Remove|| Speed0.1382892; Full 10.53813; smell2.127852
Remove|| Speed0.01258308; Full 9.265339; smell3.623194
Remove|| Speed0.01527266; Full 11.76198; smell5.22176
Remove|| Speed0.02749005; Full 4.183704; smell3.664552
Remove|| Speed0.01071427; Full 13.52531; smell4.543506
Remove|| Speed0.06315418; Full 5.438179; smell2.94448
Remove|| Speed0.06007095; Full 5.69058; smell5.024216
Remove|| Speed0.007833691; Full 13.01168; smell1.881335
Remove|| Speed0.01782938; Full 5.716561; smell4.824287
Remove|| Speed0.01978289; Full 8.567926; smell4.502865
Remove|| Speed0.008679399; Full 10.13396; smell4.245859
Remove|| Speed0.09111564; Full 7.514156; smell2.928092
Remove|| Speed0.01148609; Full 11.67752; smell3.088488
