Plant ID,Birth Time,Death Time,Life Time,Generation,Growth Rate
1866,13264,13350,86,43,1
1867,13265,13933,668,16,0.08333334
1868,13266,13645,379,33,0.5
1869,13271,13620,349,30,0.2
1870,13271,13368,97,44,1
1871,13273,13382,109,30,0.25
1872,13273,13301,28,36,1
1873,13273,14046,773,32,1
1874,13279,13565,286,32,1
1875,13280,13440,160,32,1
1876,13282,13335,53,30,1
1877,13285,13291,6,31,0.2
1878,13285,13296,11,32,1
1879,13286,13300,14,44,1
1880,13287,14066,779,31,1
1881,13288,13594,306,44,1
1882,13291,13378,87,42,1
1883,13291,13385,94,44,1
1884,13292,13410,118,45,1
1885,13293,13973,680,35,0.1666667
1886,13296,13960,664,32,0.1111111
1887,13296,13449,153,30,0.1428571
1888,13297,13342,45,43,1
1889,13301,13719,418,31,0.1428571
1890,13301,13315,14,36,1
1891,13305,13397,92,32,0.5
1892,13305,13749,444,34,0.5
1893,13305,13355,50,46,1
1894,13306,13338,32,31,0.3333333
1895,13306,13329,23,35,1
1896,13308,13321,13,34,1
1897,13308,13788,480,40,0.5
1898,13309,13342,33,42,1
1899,13311,13361,50,31,1
1900,13312,13336,24,33,1
1901,13314,13944,630,17,0.05555556
1902,13315,13363,48,43,1
1903,13317,13907,590,17,0.1666667
1904,13317,13609,292,30,0.3333333
1905,13317,13368,51,32,0.3333333
1906,13318,14028,710,32,1
1907,13321,13354,33,33,1
1908,13321,13776,455,32,1
1909,13322,13536,214,37,1
1910,13323,13880,557,39,1
1911,13327,13383,56,33,1
1912,13329,14136,807,18,0.3333333
1913,13330,14020,690,15,0.05555556
1914,13335,13496,161,30,1
1915,13336,13403,67,31,1
1916,13336,13991,655,38,1
1917,13336,13476,140,47,1
1918,13338,13354,16,16,0.02380952
1919,13341,13486,145,44,1
1920,13342,13475,133,29,1
1921,13342,13536,194,44,1
1922,13342,13595,253,45,1
1923,13343,14051,708,32,1
1924,13346,13621,275,32,0.1428571
1925,13348,14104,756,35,0.1428571
1926,13350,13423,73,35,1
1927,13350,13376,26,31,0.09090909
1928,13353,13894,541,34,0.25
1929,13354,13366,12,31,1
1930,13354,14050,696,16,0.02325581
1931,13355,13576,221,29,0.5
1932,13360,13541,181,44,1
1933,13361,14092,731,36,0.1666667
1934,13363,13564,201,38,1
1935,13365,13942,577,32,1
1936,13367,13545,178,32,0.1666667
1937,13368,13400,32,34,1
1938,13368,13744,376,34,1
1939,13371,13550,179,32,1
1940,13372,13601,229,36,0.5
1941,13376,13707,331,29,1
1942,13376,13646,270,34,1
1943,13378,13451,73,31,0.09090909
1944,13381,13922,541,33,1
1945,13382,13995,613,39,1
1946,13383,14056,673,17,0.1666667
1947,13385,13566,181,33,1
1948,13385,13707,322,32,1
1949,13387,13428,41,34,1
1950,13387,13559,172,44,1
1951,13388,13397,9,31,0.125
1952,13389,13798,409,34,0.5
1953,13397,13430,33,31,0.1
1954,13397,14137,740,40,1
1955,13398,14063,665,40,1
1956,13400,13579,179,32,1
1957,13403,13441,38,30,1
1958,13405,13410,5,32,1
1959,13410,13716,306,47,1
1960,13410,13584,174,39,1
1961,13411,13412,1,32,1
1962,13412,14094,682,32,1
1963,13416,13438,22,33,1
1964,13418,13799,381,19,0.2
1965,13418,13455,37,44,1
1966,13422,13604,182,44,1
1967,13423,13969,546,38,1
1968,13423,14075,652,32,1
1969,13424,13582,158,32,0.1666667
1970,13424,13904,480,36,0.3333333
1971,13425,14202,777,35,0.07142857
1972,13428,14005,577,35,0.2
1973,13428,13432,4,35,1
1974,13428,13872,444,32,1
1975,13429,13486,57,32,1
1976,13430,13457,27,32,1
1977,13432,13568,136,29,1
1978,13434,13518,84,35,1
1979,13434,13464,30,33,1
1980,13438,14030,592,17,0.07142857
1981,13438,14013,575,36,0.25
1982,13440,13512,72,32,0.25
1983,13440,14041,601,17,0.1111111
1984,13441,13544,103,44,1
1985,13441,13936,495,19,0.2
1986,13446,13469,23,31,1
1987,13447,13718,271,37,0.5
1988,13449,13694,245,20,0.25
1989,13451,14154,703,40,1
1990,13455,14309,854,16,0.05
1991,13455,13497,42,33,1
1992,13456,13899,443,35,0.5
1993,13457,13564,107,33,0.1666667
1994,13458,13688,230,32,0.3333333
1995,13458,14081,623,40,1
1996,13458,13499,41,33,1
1997,13464,14009,545,32,1
1998,13465,14609,1144,18,0.07142857
1999,13469,13620,151,30,1
2000,13475,13634,159,36,1
2001,13476,13578,102,29,0.5
2002,13486,13518,32,30,1
2003,13486,13556,70,34,0.2
2004,13490,13917,427,18,0.1111111
2005,13496,13987,491,31,1
2006,13497,13522,25,33,1
2007,13499,13595,96,30,1
2008,13509,13589,80,36,0.5
2009,13510,13709,199,45,1
2010,13512,13786,274,36,1
2011,13518,13742,224,32,0.1666667
2012,13518,13737,219,39,1
2013,13520,13882,362,34,1
2014,13521,13752,231,38,1
2015,13522,13766,244,34,1
2016,13522,13752,230,32,1
2017,13527,13642,115,36,0.5
2018,13531,14021,490,37,0.5
2019,13534,13546,12,29,0.5
2020,13536,13538,2,29,1
2021,13536,13622,86,31,1
2022,13538,14071,533,41,1
2023,13541,14287,746,32,1
2024,13544,14047,503,42,1
2025,13545,14079,534,40,0.5
2026,13546,14007,461,18,0.125
2027,13549,14120,571,14,0.08333334
2028,13551,14071,520,33,1
2029,13551,13553,2,30,1
2030,13553,13586,33,31,1
2031,13556,13906,350,39,1
2032,13559,13841,282,33,1
2033,13562,13589,27,30,1
2034,13564,13674,110,47,1
2035,13564,13633,69,31,1
2036,13564,13574,10,37,0.5
2037,13565,14095,530,32,1
2038,13566,13599,33,35,0.5
2039,13569,13617,48,44,1
2040,13574,13783,209,35,0.5
2041,13576,13622,46,36,1
2042,13579,13627,48,36,0.2
2043,13579,13829,250,19,0.3333333
2044,13579,13612,33,33,0.25
2045,13582,13974,392,16,0.08333334
2046,13584,13815,231,38,0.5
2047,13585,13645,60,30,0.2
2048,13586,13643,57,34,0.5
2049,13589,14581,992,18,0.125
2050,13589,13650,61,37,1
2051,13594,13649,55,32,0.125
2052,13595,13851,256,34,0.5
2053,13595,13799,204,20,1
2054,13599,13645,46,33,1
2055,13600,13910,310,37,0.5
2056,13601,13665,64,32,0.1666667
2057,13603,13671,68,37,0.3333333
2058,13604,14096,492,41,0.5
2059,13604,13981,377,36,0.1666667
2060,13609,14078,469,35,0.1111111
2061,13611,13899,288,40,1
2062,13612,13638,26,45,1
2063,13617,14042,425,32,1
2064,13620,14007,387,31,1
2065,13620,14185,565,36,0.1428571
2066,13621,13813,192,34,1
2067,13622,13693,71,33,0.2
2068,13623,13739,116,32,0.2
2069,13627,13759,132,35,0.5
2070,13633,13815,182,33,1
2071,13634,13936,302,32,1
2072,13638,13762,124,47,1
2073,13642,13873,231,17,0.07142857
2074,13643,13720,77,33,1
2075,13645,13786,141,35,1
2076,13645,14100,455,40,1
2077,13645,14638,993,19,0.125
2078,13646,13993,347,41,1
2079,13649,13814,165,39,1
2080,13650,13682,32,47,1
2081,13658,13667,9,38,0.3333333
2082,13659,13749,90,33,0.5
2083,13665,13993,328,18,0.25
2084,13665,13826,161,34,1
2085,13667,13674,7,38,0.25
2086,13668,13742,74,48,1
2087,13671,13682,11,34,1
2088,13674,14115,441,32,1
2089,13674,13923,249,36,1
2090,13675,14207,532,37,0.1
2091,13677,13804,127,33,1
2092,13682,13687,5,36,0.3333333
2093,13683,13845,162,38,1
2094,13688,13958,270,19,0.2
2095,13688,13834,146,35,0.5
2096,13690,13825,135,38,1
2097,13693,13698,5,32,0.25
2098,13694,14126,432,41,0.5
2099,13697,13701,4,36,0.5
2100,13698,14037,339,42,1
2101,13701,13874,173,35,1
2102,13701,14181,480,42,1
2103,13707,13881,174,34,1
2104,13707,14036,329,38,1
2105,13709,13828,119,34,1
2106,13709,14174,465,37,0.1111111
2107,13712,13933,221,17,0.0625
2108,13713,13736,23,37,0.25
2109,13716,14113,397,41,1
2110,13716,14099,383,41,1
2111,13718,13869,151,36,0.3333333
2112,13719,14294,575,43,1
2113,13720,14236,516,44,1
2114,13725,14050,325,37,1
2115,13728,13760,32,21,1
2116,13729,14167,438,43,1
2117,13736,13922,186,17,0.0625
2118,13737,14108,371,32,1
2119,13739,13963,224,19,0.25
2120,13740,14315,575,37,1
2121,13741,13761,20,20,0.25
2122,13742,14247,505,19,0.25
2123,13742,13783,41,21,1
2124,13744,13801,57,42,1
2125,13749,13970,221,19,0.1111111
2126,13749,13772,23,36,1
2127,13750,14149,399,33,1
2128,13752,14071,319,16,0.04166667
2129,13752,14108,356,15,0.07692308
2130,13754,14154,400,43,1
2131,13756,13853,97,33,1
2132,13759,13832,73,39,1
2133,13760,14117,357,33,1
2134,13761,14433,672,18,0.1428571
2135,13761,14317,556,19,0.125
2136,13762,13775,13,34,0.5
2137,13765,14347,582,38,1
2138,13766,13867,101,35,0.5
2139,13766,13876,110,36,1
2140,13769,13776,7,40,1
2141,13770,13772,2,41,1
2142,13772,13853,81,35,1
2143,13772,14135,363,38,0.1
2144,13773,14458,685,8,0.02040816
2145,13775,13787,12,35,1
2146,13776,13839,63,34,1
2147,13776,13809,33,35,0.5
2148,13776,13825,49,33,1
2149,13783,14065,282,42,1
2150,13783,13939,156,41,1
2151,13786,13923,137,41,1
2152,13786,13897,111,36,1
2153,13787,13934,147,37,1
2154,13788,14117,329,43,1
2155,13789,13892,103,33,1
2156,13798,13839,41,34,1
2157,13798,13868,70,35,0.5
2158,13799,13852,53,35,0.5
2159,13799,13978,179,40,1
2160,13799,13955,156,42,0.5
2161,13800,14086,286,39,1
2162,13801,13816,15,35,1
2163,13804,13980,176,33,1
2164,13809,14065,256,34,1
2165,13811,13824,13,35,1
2166,13813,13917,104,41,1
2167,13813,13844,31,35,1
2168,13814,14030,216,41,1
2169,13815,14026,211,20,1
2170,13815,13823,8,36,1
2171,13816,14066,250,21,1
2172,13819,13969,150,33,1
2173,13822,14085,263,43,1
2174,13823,14005,182,39,1
2175,13824,13901,77,38,1
2176,13824,14043,219,38,0.1666667
2177,13825,14117,292,19,0.3333333
2178,13825,14531,706,39,1
2179,13826,13914,88,36,0.5
2180,13828,13831,3,33,1
2181,13829,13880,51,34,0.1666667
2182,13829,13999,170,17,0.02941176
2183,13831,14053,222,20,0.2
2184,13832,13900,68,35,1
2185,13834,14016,182,39,1
2186,13836,14008,172,42,1
2187,13837,13976,139,43,1
2188,13839,14115,276,42,1
2189,13839,14096,257,19,0.5
2190,13841,13860,19,39,1
2191,13844,14080,236,33,1
2192,13845,13895,50,33,0.5
2193,13845,14291,446,36,1
2194,13847,13938,91,38,1
2195,13851,13890,39,35,1
2196,13852,13962,110,37,1
2197,13852,14191,339,43,1
2198,13853,13892,39,37,0.3333333
2199,13853,14263,410,43,1
2200,13853,13956,103,44,1
2201,13859,13903,44,36,1
2202,13859,13873,14,36,0.5
2203,13860,14209,349,39,0.1
2204,13861,14270,409,12,0.05
2205,13861,13907,46,19,0.3333333
2206,13862,13920,58,33,1
2207,13866,13917,51,20,0.3333333
2208,13867,14267,400,39,1
2209,13868,14082,214,33,1
2210,13870,13883,13,37,1
2211,13872,13944,72,36,0.5
2212,13873,14112,239,42,1
2213,13873,14113,240,34,1
2214,13874,13878,4,18,0.125
2215,13874,14013,139,20,0.2
2216,13876,14314,438,45,1
2217,13877,14505,628,17,0.1111111
2218,13878,13920,42,18,0.1111111
2219,13880,14098,218,15,0.04
2220,13880,14677,797,17,0.04347826
2221,13881,13982,101,38,1
2222,13882,14331,449,44,1
2223,13883,14226,343,43,1
2224,13887,14027,140,39,1
2225,13890,14028,138,39,1
2226,13892,14063,171,33,1
2227,13892,13968,76,21,1
2228,13894,14124,230,34,1
2229,13895,14163,268,43,1
2230,13897,13931,34,33,1
2231,13897,14186,289,39,1
2232,13898,14107,209,33,1
2233,13899,14192,293,15,0.07692308
2234,13899,13993,94,39,1
2235,13900,13906,6,42,1
2236,13901,13954,53,18,0.1
2237,13903,13919,16,37,0.3333333
2238,13904,14127,223,43,1
2239,13906,13965,59,40,0.5
2240,13906,13927,21,38,0.3333333
2241,13907,14017,110,33,1
2242,13907,14140,233,44,1
2243,13910,14013,103,37,0.5
2244,13914,14079,165,18,0.125
2245,13917,13954,37,36,0.25
2246,13917,14494,577,18,0.125
2247,13917,13926,9,39,1
2248,13919,14189,270,22,1
2249,13920,14028,108,42,1
2250,13920,14283,363,34,1
2251,13922,13969,47,32,1
2252,13922,14246,324,40,1
2253,13923,14020,97,18,0.02083333
2254,13923,14203,280,32,1
2255,13923,14103,180,41,1
2256,13926,14459,533,20,0.5
2257,13927,14050,123,40,1
2258,13930,14136,206,45,1
2259,13931,14155,224,45,1
2260,13933,14214,281,38,1
2261,13933,14153,220,23,1
2262,13934,14182,248,35,0.2
2263,13936,14082,146,33,1
2264,13936,14000,64,18,0.1666667
2265,13937,13943,6,33,1
2266,13938,13953,15,33,1
2267,13939,14198,259,38,0.5
2268,13942,14235,293,34,1
2269,13943,14251,308,42,1
2270,13943,13978,35,20,0.1666667
2271,13943,14037,94,34,1
2272,13944,13951,7,32,1
2273,13944,14174,230,43,1
2274,13951,14002,51,20,0.2
2275,13953,14145,192,36,0.09090909
2276,13954,14043,89,16,0.1
2277,13954,14190,236,33,1
2278,13954,14192,238,38,1
2279,13955,14227,272,41,1
2280,13956,14066,110,39,1
2281,13957,14215,258,23,1
2282,13958,14102,144,34,1
2283,13960,14345,385,45,1
2284,13962,14348,386,20,0.2
2285,13963,14008,45,40,1
2286,13964,13987,23,32,1
2287,13965,14057,92,42,1
2288,13965,14019,54,42,1
2289,13968,14071,103,41,1
2290,13969,13987,18,39,1
2291,13969,13995,26,17,0.1
2292,13969,14208,239,21,0.25
2293,13970,14191,221,44,1
2294,13973,14266,293,45,1
2295,13974,13990,16,33,1
2296,13976,13982,6,16,0.03846154
2297,13976,13987,11,20,0.1666667
2298,13976,14320,344,41,1
2299,13978,14055,77,33,1
2300,13978,14191,213,35,1
2301,13979,14118,139,44,1
2302,13980,14135,155,41,0.5
2303,13981,14215,234,19,0.1666667
2304,13982,13989,7,32,1
2305,13982,14127,145,33,1
2306,13987,14009,22,18,0.02564103
2307,13987,14145,158,44,1
2308,13987,13996,9,40,1
2309,13987,13998,11,34,1
2310,13987,14292,305,39,1
2311,13988,14128,140,34,1
2312,13989,14207,218,22,1
2313,13989,14277,288,41,1
2314,13990,14236,246,41,1
2315,13991,14079,88,39,1
2316,13993,14002,9,40,1
2317,13993,14004,11,18,0.125
2318,13993,14137,144,44,1
2319,13995,14127,132,44,1
2320,13995,14195,200,20,1
2321,13996,14248,252,44,1
2322,13998,14100,102,44,1
2323,13998,14161,163,34,1
2324,13999,14084,85,42,1
2325,14000,14093,93,19,0.5
2326,14002,14386,384,17,0.05
2327,14002,14028,26,38,1
2328,14004,14028,24,33,1
2329,14005,14213,208,43,1
2330,14005,14483,478,19,0.1428571
2331,14007,14043,36,39,1
2332,14007,14061,54,34,1
2333,14008,14089,81,21,0.25
2334,14008,14293,285,41,1
2335,14008,14293,285,46,1
2336,14009,14145,136,34,1
2337,14009,14300,291,35,1
2338,14011,14095,84,34,1
2339,14013,14451,438,17,0.1111111
2340,14013,14392,379,19,0.5
2341,14013,14021,8,42,1
2342,14016,14188,172,35,1
2343,14016,14192,176,44,1
2344,14017,14124,107,39,0.1666667
2345,14019,14056,37,41,1
2346,14020,14371,351,40,1
2347,14020,14151,131,42,1
2348,14021,14237,216,35,0.1666667
2349,14021,14129,108,33,1
2350,14026,14472,446,20,0.25
2351,14026,14042,16,42,1
2352,14027,14064,37,42,1
2353,14028,14030,2,33,1
2354,14028,14091,63,34,1
2355,14028,14093,65,40,1
2356,14028,14391,363,21,0.5
2357,14029,14032,3,31,1
2358,14030,14124,94,20,0.2
2359,14030,14040,10,22,1
2360,14030,14141,111,35,1
2361,14030,14312,282,35,1
2362,14032,14176,144,44,1
2363,14033,14125,92,44,1
2364,14036,14051,15,39,0.1428571
2365,14037,14111,74,39,0.1111111
2366,14037,14301,264,40,1
2367,14040,14479,439,38,1
2368,14041,14135,94,19,1
2369,14042,14179,137,43,1
2370,14042,14189,147,36,0.3333333
2371,14043,14251,208,40,0.125
2372,14043,14060,17,40,1
2373,14043,14061,18,42,1
2374,14045,14088,43,16,0.05555556
2375,14047,14051,4,31,1
2376,14047,14064,17,17,0.03846154
2377,14050,14101,51,32,1
2378,14050,14215,165,33,1
2379,14050,14127,77,35,1
2380,14051,14081,30,35,1
2381,14051,14265,214,40,1
2382,14051,14395,344,35,1
2383,14053,14176,123,41,1
2384,14055,14085,30,41,1
2385,14055,14203,148,42,1
2386,14056,14062,6,31,1
2387,14056,14059,3,41,1
2388,14057,14132,75,42,1
2389,14058,14216,158,35,0.25
2390,14059,14084,25,34,1
2391,14060,14230,170,39,1
2392,14061,14080,19,33,1
2393,14061,14069,8,38,1
2394,14062,14626,564,19,0.25
2395,14063,14712,649,19,0.125
2396,14063,14288,225,35,1
2397,14064,14069,5,42,1
2398,14064,14349,285,22,1
2399,14064,14188,124,46,1
2400,14064,14207,143,36,1
2401,14065,14077,12,44,1
2402,14066,14175,109,44,1
2403,14066,14105,39,44,1
2404,14066,14269,203,45,1
2405,14066,14091,25,34,1
2406,14069,14089,20,39,1
2407,14069,14133,64,20,1
2408,14071,14080,9,41,1
2409,14071,14464,393,19,0.1111111
2410,14071,14561,490,21,1
2411,14072,14161,89,44,1
2412,14074,14260,186,23,1
2413,14075,14095,20,43,1
2414,14077,14199,122,34,1
2415,14078,14120,42,34,1
2416,14079,14088,9,34,1
2417,14079,14160,81,20,0.1428571
2418,14079,14532,453,35,1
2419,14080,14281,201,8,0.0078125
2420,14080,14086,6,42,1
2421,14080,14192,112,35,1
2422,14081,14119,38,34,1
2423,14081,14147,66,46,1
2424,14081,14100,19,35,1
2425,14082,14511,429,18,0.04761905
2426,14082,14094,12,33,1
2427,14084,14344,260,20,0.09090909
2428,14084,14101,17,42,1
2429,14084,14364,280,21,1
2430,14085,14152,67,19,1
2431,14085,14278,193,37,1
2432,14086,14089,3,44,1
2433,14086,14357,271,46,1
2434,14088,14160,72,41,1
2435,14088,14108,20,35,1
2436,14089,14331,242,40,1
2437,14089,14223,134,16,0.125
2438,14089,14189,100,34,1
2439,14091,14402,311,35,1
2440,14091,14207,116,40,1
2441,14092,14138,46,43,1
2442,14093,14125,32,33,1
2443,14093,14155,62,35,1
2444,14094,14113,19,42,1
2445,14094,14107,13,23,1
2446,14095,14254,159,13,0.05555556
2447,14095,14555,460,21,1
2448,14095,14146,51,46,1
2449,14096,14150,54,36,0.1111111
2450,14096,14292,196,42,1
2451,14098,14108,10,39,1
2452,14099,14238,139,24,1
2453,14100,14175,75,33,1
2454,14100,14172,72,20,1
2455,14101,14104,3,45,1
2456,14101,14108,7,34,1
2457,14101,14598,497,18,0.05263158
2458,14102,14138,36,33,1
2459,14103,14132,29,33,1
2460,14104,14173,69,24,1
2461,14104,14162,58,44,1
2462,14105,14115,10,44,1
2463,14107,14122,15,41,1
2464,14107,14223,116,24,1
2465,14108,14138,30,41,1
2466,14108,14118,10,33,1
2467,14108,14117,9,24,1
2468,14109,14156,47,36,0.3333333
2469,14109,14114,5,37,0.1111111
2470,14111,14114,3,39,1
2471,14112,14337,225,46,1
2472,14113,14243,130,39,1
2473,14113,14299,186,46,1
2474,14113,14260,147,36,1
2475,14114,14123,9,34,1
2476,14114,14115,1,44,1
2477,14115,14266,151,38,1
2478,14115,14673,558,18,0.08333334
2479,14115,14598,483,22,0.3333333
2480,14115,14502,387,21,0.3333333
2481,14117,14444,327,38,1
2482,14117,14178,61,35,1
2483,14117,14281,164,23,1
2484,14117,14341,224,38,1
2485,14118,14136,18,35,1
2486,14118,14484,366,22,1
2487,14119,14156,37,34,1
2488,14120,14125,5,41,1
2489,14120,14132,12,39,1
2490,14122,14187,65,44,1
2491,14122,14354,232,21,0.5
2492,14123,14516,393,19,0.1111111
2493,14124,14153,29,37,0.07692308
2494,14124,14258,134,21,1
2495,14124,14327,203,36,1
2496,14125,14133,8,33,1
2497,14125,14281,156,20,1
2498,14125,14189,64,44,1
2499,14125,14259,134,35,1
2500,14126,14239,113,44,1
2501,14127,14272,145,40,1
2502,14127,14311,184,46,1
2503,14127,14315,188,42,1
2504,14127,14512,385,36,1
2505,14128,14472,344,23,1
2506,14129,14266,137,38,1
2507,14130,14149,19,45,1
2508,14132,14331,199,37,1
2509,14132,14240,108,41,1
2510,14132,14648,516,36,1
2511,14132,14207,75,36,1
2512,14133,14207,74,45,1
2513,14133,14181,48,45,1
2514,14135,14219,84,44,1
2515,14135,14221,86,40,1
2516,14135,14299,164,24,1
2517,14136,14165,29,36,0.3333333
2518,14136,14139,3,45,1
2519,14136,14556,420,20,0.25
2520,14137,14229,92,40,1
2521,14137,14617,480,23,0.5
2522,14138,14236,98,35,0.3333333
2523,14138,14203,65,44,1
2524,14138,14146,8,22,1
2525,14139,14163,24,46,1
2526,14139,14257,118,25,1
2527,14141,14156,15,39,1
2528,14141,14205,64,40,1
2529,14141,14323,182,42,1
2530,14141,14282,141,45,1
2531,14145,14281,136,47,1
2532,14145,14297,152,46,1
2533,14145,14203,58,36,1
2534,14146,14154,8,35,1
2535,14146,14445,299,18,0.1428571
2536,14147,14266,119,46,1
2537,14149,14231,82,24,1
2538,14149,14170,21,44,1
2539,14150,14228,78,41,1
2540,14151,14174,23,38,1
2541,14151,14171,20,46,1
2542,14152,14163,11,33,1
2543,14152,14159,7,43,1
2544,14153,14289,136,39,1
2545,14153,14360,207,47,1
2546,14154,14158,4,44,1
2547,14154,14171,17,36,1
2548,14154,14162,8,36,1
2549,14155,14168,13,21,1
2550,14155,14316,161,43,1
2551,14156,14620,464,18,0.04761905
2552,14156,14288,132,39,1
2553,14157,14172,15,43,1
2554,14158,14583,425,22,0.5
2555,14159,14192,33,33,1
2556,14160,14346,186,34,1
2557,14160,14231,71,36,1
2558,14161,14174,13,38,0.125
2559,14161,14183,22,47,1
2560,14161,14485,324,23,0.3333333
2561,14162,14197,35,33,1
2562,14162,14207,45,37,0.3333333
2563,14163,14167,4,40,1
2564,14163,14427,264,22,0.25
2565,14163,14214,51,41,1
2566,14165,14267,102,39,1
2567,14165,14355,190,35,1
2568,14167,14204,37,36,0.09090909
2569,14167,14178,11,37,1
2570,14168,14174,6,33,1
2571,14170,14186,16,33,1
2572,14170,14204,34,45,1
2573,14171,14221,50,37,1
2574,14171,14727,556,24,0.5
2575,14172,14424,252,21,0.5
2576,14172,14186,14,45,1
2577,14173,14240,67,23,1
2578,14174,14392,218,37,1
2579,14174,14216,42,40,1
2580,14174,14192,18,45,1
2581,14174,14371,197,23,1
2582,14174,14576,402,36,1
2583,14175,14311,136,47,1
2584,14175,14180,5,37,1
2585,14175,14387,212,24,0.3333333
2586,14176,14294,118,43,1
2587,14176,14190,14,23,0.25
2588,14178,14284,106,17,0.04761905
2589,14178,14296,118,39,1
2590,14179,14552,373,39,1
2591,14180,14640,460,20,0.125
2592,14181,14187,6,40,1
2593,14181,14478,297,39,1
2594,14181,14312,131,39,1
2595,14182,14354,172,35,1
2596,14183,14188,5,40,1
2597,14183,14298,115,43,1
2598,14185,14203,18,16,0.07692308
2599,14186,14349,163,44,1
2600,14186,14560,374,23,1
2601,14186,14206,20,41,1
2602,14187,14195,8,37,0.25
2603,14187,14201,14,47,1
2604,14188,14251,63,38,1
2605,14188,14273,85,24,0.5
2606,14188,14237,49,34,1
2607,14189,14270,81,36,1
2608,14189,14501,312,36,1
2609,14189,14397,208,46,1
2610,14189,14216,27,38,0.5
2611,14190,14542,352,22,1
2612,14190,14777,587,24,1
2613,14191,14353,162,46,1
2614,14191,14279,88,42,1
2615,14191,14359,168,36,1
2616,14192,14196,4,39,1
2617,14192,14197,5,33,1
2618,14192,14224,32,42,1
2619,14192,14194,2,44,1
2620,14192,14333,141,39,1
2621,14193,14245,52,39,1
2622,14194,14368,174,18,0.08333334
2623,14195,14367,172,36,0.05
2624,14195,14199,4,33,1
2625,14195,14361,166,35,1
2626,14196,14219,23,33,1
2627,14197,14237,40,33,1
2628,14197,14324,127,37,1
2629,14198,14220,22,33,1
2630,14199,14250,51,37,1
2631,14200,14320,120,20,0.2
2632,14201,14218,17,22,1
2633,14202,14469,267,20,0.3333333
2634,14203,14476,273,41,1
2635,14203,14590,387,22,0.5
2636,14203,14228,25,37,1
2637,14203,14380,177,36,1
2638,14203,14310,107,44,1
2639,14204,14287,83,47,1
2640,14204,14663,459,23,1
2641,14205,14409,204,17,0.06666667
2642,14206,14261,55,20,1
2643,14207,14473,266,22,1
2644,14207,14516,309,22,1
2645,14207,14341,134,37,1
2646,14207,14307,100,36,1
2647,14207,14281,74,41,1
2648,14207,14259,52,46,1
2649,14207,14209,2,37,1
2650,14208,14214,6,35,1
2651,14208,14367,159,40,1
2652,14209,14248,39,36,0.25
2653,14209,14279,70,37,1
2654,14213,14224,11,35,1
2655,14214,14477,263,17,0.1111111
2656,14214,14270,56,40,1
2657,14215,14225,10,38,1
2658,14215,14253,38,36,1
2659,14215,14222,7,47,1
2660,14216,14416,200,14,0.05882353
2661,14216,14237,21,35,1
2662,14216,14556,340,20,0.5
2663,14216,14548,332,24,1
2664,14217,14305,88,40,1
2665,14218,14230,12,36,0.2
2666,14219,14481,262,36,1
2667,14219,14549,330,37,1
2668,14220,14461,241,38,1
2669,14220,14556,336,25,0.3333333
2670,14221,14234,13,35,1
2671,14221,14297,76,48,1
2672,14222,14287,65,41,1
2673,14223,14559,336,39,1
2674,14223,14244,21,41,1
2675,14224,14317,93,24,1
2676,14224,14854,630,25,1
2677,14225,14234,9,24,1
2678,14226,14227,1,39,1
2679,14227,14269,42,41,0.09090909
2680,14227,14257,30,38,1
2681,14228,14284,56,22,1
2682,14228,14265,37,37,1
2683,14228,14456,228,42,1
2684,14229,14706,477,25,0.5
2685,14230,14355,125,25,1
2686,14230,14605,375,24,1
2687,14231,14302,71,43,1
2688,14231,14447,216,37,1
2689,14232,14252,20,33,1
2690,14234,14282,48,33,1
2691,14234,14319,85,48,1
2692,14235,14328,93,41,1
2693,14236,14323,87,42,1
2694,14236,14261,25,24,1
2695,14236,14490,254,24,1
2696,14237,14260,23,43,1
2697,14237,14237,0,45,1
2698,14237,14287,50,47,1
2699,14237,14597,360,22,1
2700,14237,14680,443,24,1
2701,14238,14312,74,38,1
2702,14239,14254,15,45,1
2703,14240,14584,344,36,1
2704,14240,14252,12,46,1
2705,14240,14285,45,42,0.08333334
2706,14243,14304,61,35,1
2707,14243,14302,59,25,1
2708,14244,14248,4,41,1
2709,14245,14355,110,36,1
2710,14246,14270,24,43,1
2711,14247,14251,4,42,1
2712,14248,14356,108,25,1
2713,14248,14319,71,47,1
2714,14248,14535,287,23,1
2715,14250,14335,85,47,1
2716,14251,14258,7,42,1
2717,14251,14279,28,41,1
2718,14251,14275,24,47,1
2719,14251,14379,128,36,1
2720,14252,14256,4,35,1
2721,14252,14262,10,36,1
2722,14252,14335,83,25,1
2723,14253,14274,21,47,1
2724,14254,14303,49,42,1
2725,14254,14339,85,46,1
2726,14255,14258,3,33,1
2727,14256,14263,7,37,1
2728,14257,14561,304,41,1
2729,14257,14261,4,38,1
2730,14258,14503,245,18,0.07692308
2731,14258,14284,26,42,1
2732,14258,14532,274,42,1
2733,14259,14295,36,46,1
2734,14259,14603,344,37,1
2735,14260,14300,40,8,0.009174312
2736,14260,14369,109,40,1
2737,14260,14316,56,48,1
2738,14261,14578,317,39,1
2739,14261,14273,12,22,1
2740,14261,14584,323,38,1
2741,14262,14577,315,24,1
2742,14263,14267,4,44,1
2743,14263,14364,101,39,1
2744,14265,14280,15,33,1
2745,14265,14369,104,37,1
2746,14265,14472,207,38,1
2747,14266,14267,1,35,1
2748,14266,14360,94,35,1
