Creature ID,Birth Time,Death Time,Life Time,Generation,Speed,Smell Radius,Full,Angle Change
809,9687,9707,20,21,0.09884963,4.50628,1.945307,0.2356287
810,9688,9728,40,16,0.1336861,3.720248,1.911667,0.09749225
811,9688,10197,509,21,0.0147588,0.9964455,1.089799,0.05091191
812,9688,9739,51,11,0.1602002,5.951848,1.248926,0.08287457
813,9690,10194,504,22,0.006861046,1.524,1.832678,0.09819964
814,9692,9731,39,22,0.05726357,1.205869,0.9995387,0.1574236
815,9692,9724,32,12,0.07901463,2.759473,0.8059086,0.1045099
816,9693,9728,35,16,0.1248026,2.960306,1.526628,0.07824306
817,9694,9912,218,17,0.03562059,2.741298,2.441218,0.06581642
818,9695,9964,269,15,0.05381272,1.35041,2.096226,0.09552372
819,9696,9740,44,21,0.1284885,7.344544,2.609811,0.07652201
820,9697,9724,27,11,0.07086255,3.146029,1.174942,0.2705484
821,9697,9975,278,17,0.07337388,4.323818,1.659869,0.06955944
822,9699,9879,180,22,0.01218924,1.64745,2.665987,0.05045531
823,9702,9764,62,24,0.0614848,1.332416,0.8816349,0.1294225
824,9703,9746,43,12,0.02370561,4.332762,0.7392409,0.1714076
825,9705,9734,29,21,0.07366104,6.305138,1.348313,0.1847515
826,9707,10183,476,13,0.0388645,1.826136,8.931965,0.1346362
827,9709,9724,15,21,0.1490678,6.679247,2.275474,0.1025245
828,9710,9786,76,17,0.2073213,2.978126,1.190372,0.09849955
829,9710,9726,16,12,0.1406602,4.042918,1.077995,0.05851091
830,9710,9727,17,23,0.07314627,0.9507858,1.330908,0.1491981
831,9711,9730,19,13,0.1014892,2.165425,0.7902888,0.1546931
832,9711,9748,37,13,0.02228352,2.353016,0.4108759,0.2192106
833,9712,10240,528,16,0.1132008,2.089061,6.816513,0.1736465
834,9712,9939,227,23,0.008504351,3.119339,2.044931,0.1061178
835,9712,9746,34,25,0.04085649,1.715617,0.8555762,0.07938077
836,9712,9737,25,13,0.03385354,5.442868,1.032404,0.08728191
837,9712,9727,15,14,0.03012449,2.040923,0.3202156,0.2232811
838,9713,9721,8,13,0.2545713,3.160549,1.168627,0.06218281
839,9713,9727,14,15,0.06277055,2.168987,0.4082317,0.1855484
840,9716,9769,53,21,0.02447204,1.709497,1.185674,0.1057287
841,9716,9759,43,16,0.02500272,2.47142,0.3511202,0.177001
842,9717,9729,12,16,0.1826832,1.423128,1.65691,0.1034565
843,9717,9724,7,18,0.256147,1.788508,0.8807244,0.08667667
844,9717,9724,7,16,0.09024042,2.536962,0.4491,0.1048469
845,9717,9724,7,17,0.05328326,3.16857,0.2303121,0.1213544
846,9718,9753,35,22,0.04783997,0.9405409,1.535794,0.1373196
847,9718,9767,49,22,0.06260911,1.91225,1.177802,0.2117166
848,9718,9881,163,22,0.1529086,7.44263,1.835238,0.04192104
849,9718,9729,11,14,0.1173382,1.207549,0.8553942,0.07993779
850,9718,9727,9,18,0.03267425,4.702288,0.3360698,0.1135969
851,9721,9749,28,15,0.06401061,0.7369814,1.829251,0.05623201
852,9724,9840,116,21,0.1092227,3.551404,2.201305,0.08281598
853,9724,9758,34,23,0.02039911,1.453841,0.4486215,0.1007397
854,9725,9748,23,24,0.02980134,1.999051,0.3975675,0.1206775
855,9727,9834,107,25,0.0437783,0.7914019,1.215793,0.1225726
856,9730,9736,6,12,0.2866677,6.55958,1.646369,0.0419307
857,9730,9745,15,18,0.2492891,1.727622,1.709465,0.1078229
858,9731,9786,55,12,0.02584633,3.073157,0.9655982,0.1046619
859,9736,9758,22,17,0.02613161,3.388385,0.4510023,0.1407937
860,9737,9771,34,17,0.01539189,3.616096,0.409739,0.2082689
861,9737,9909,172,18,0.01872811,3.965181,0.6682588,0.09279695
862,9740,9776,36,22,0.05924467,1.044241,1.190569,0.1480374
863,9740,9768,28,26,0.04915715,0.81016,0.9449153,0.1096607
864,9741,9771,30,16,0.05191577,1.923229,1.047877,0.07257074
865,9741,9750,9,18,0.1969033,4.248684,0.8012639,0.1350764
866,9742,9758,16,23,0.101602,1.485448,0.942753,0.2076423
867,9747,9795,48,21,0.02538427,1.145731,1.527406,0.04800563
868,9747,9796,49,25,0.03895988,0.8972559,1.123806,0.1811572
869,9748,9767,19,21,0.1134961,4.974476,0.9551872,0.09924106
870,9749,10377,628,22,0.008460024,1.572745,1.731429,0.0385041
871,9749,9771,22,23,0.09367523,4.918054,2.585349,0.02101181
872,9752,9815,63,16,0.07555054,1.069167,3.279551,0.1490429
873,9753,9799,46,23,0.02872419,0.6974336,0.957377,0.1681254
874,9756,9763,7,18,0.2036636,2.303263,1.348928,0.05420996
875,9756,9853,97,19,0.0165357,5.937723,0.9739367,0.06976826
876,9758,9808,50,22,0.02422325,2.130219,0.7907138,0.03728747
877,9761,10036,275,20,0.01453484,3.553434,1.079455,0.07251692
878,9763,9850,87,22,0.0741041,4.796997,1.939912,0.04193058
879,9765,9852,87,26,0.0368453,0.8707076,1.642713,0.1025878
880,9766,9821,55,22,0.07532933,1.843299,2.731469,0.1647884
881,9767,9853,86,17,0.06526466,1.100539,2.762367,0.03085652
882,9770,10135,365,20,0.04750776,2.642943,2.682826,0.1060243
883,9770,9887,117,17,0.1191847,5.386962,1.997129,0.07729562
884,9772,9888,116,16,0.06797806,3.075031,3.043433,0.09393295
885,9772,9838,66,21,0.05973396,5.331423,1.786382,0.1693635
886,9772,10004,232,23,0.02158342,1.369494,0.8832821,0.05126757
887,9773,9804,31,23,0.07336677,9.90307,1.438274,0.0316002
888,9773,9823,50,23,0.01642099,2.555429,1.104883,0.04937734
889,9779,9813,34,18,0.0568068,4.692121,1.646294,0.04031087
890,9779,9786,7,18,0.2098165,2.405685,0.6839603,0.07030489
891,9780,9870,90,21,0.0535586,1.839354,3.589984,0.07871561
892,9780,9807,27,17,0.1223892,2.956499,3.533695,0.4453103
893,9781,9825,44,21,0.01904554,4.789704,0.6302965,0.09419111
894,9782,9845,63,17,0.05016088,2.336667,3.783344,0.06285809
895,9782,9816,34,22,0.02411957,5.34386,0.3959817,0.09579229
896,9792,9832,40,23,0.05584873,4.360449,2.367393,0.05613066
897,9796,11505,1709,7,0.002495255,2.039929,2.101325,0.2409107
898,9797,9907,110,19,0.01686392,2.525039,0.9821679,0.09583734
899,9799,9923,124,22,0.1240789,2.949131,2.933455,0.1171244
900,9804,9858,54,26,0.02402561,0.9941964,1.177763,0.1605684
901,9805,10084,279,9,0.03069962,1.43496,3.196811,0.1956315
902,9807,9861,54,18,0.0355627,5.925037,1.123728,0.08910856
903,9808,9870,62,18,0.04697285,0.7072788,1.70597,0.04348994
904,9812,9885,73,21,0.0234856,1.065934,1.386502,0.06229314
905,9812,10123,311,17,0.0174081,1.107328,2.684242,0.05354889
906,9813,10109,296,8,0.05234336,5.766379,2.802644,0.4070093
907,9813,10093,280,21,0.01186375,5.271347,0.8923917,0.09760846
908,9814,9826,12,23,0.1902064,9.680884,1.165894,0.05223624
909,9817,9865,48,18,0.2140489,5.199446,2.228167,0.09096289
910,9819,9914,95,16,0.02711393,0.8775562,2.862328,0.05390915
911,9822,9933,111,24,0.01731154,1.631249,0.686383,0.04451786
912,9825,9849,24,22,0.1057442,3.215368,2.413884,0.2784234
913,9826,9898,72,20,0.08856082,4.558068,3.081648,0.1707704
914,9828,9917,89,20,0.01505882,3.489463,1.009464,0.1190972
915,9840,9856,16,23,0.1376415,8.146576,2.425137,0.02789358
916,9846,10033,187,22,0.01171959,0.8167475,0.7423831,0.06925011
917,9849,9928,79,19,0.01413768,3.679708,0.7465663,0.1034262
918,9851,9990,139,18,0.1024848,4.431963,2.514771,0.05802467
919,9852,9873,21,22,0.1027417,4.27733,2.36167,0.2294967
920,9852,9948,96,25,0.02152541,0.8248339,0.761492,0.04748248
921,9853,9872,19,19,0.1294714,5.231122,1.176278,0.1071386
922,9854,9924,70,16,0.03376238,1.785499,2.141784,0.04782124
923,9860,9892,32,21,0.09150942,2.103943,2.409425,0.05546703
924,9860,9898,38,17,0.05906667,0.7039828,1.989518,0.06107465
925,9860,9901,41,18,0.05691275,2.265247,1.301063,0.04150681
926,9864,9912,48,23,0.0673409,3.095455,2.119036,0.08141719
927,9869,9951,82,19,0.04519971,3.259106,1.863642,0.03703386
928,9875,9940,65,24,0.03002557,1.371916,0.92252,0.02635784
929,9880,11078,1198,10,0.006344204,1.895154,3.184069,0.1775204
930,9880,10029,149,23,0.01047372,0.7916005,0.9675512,0.06294888
931,9881,9933,52,23,0.01503022,1.208606,0.7744533,0.06331748
932,9884,10022,138,26,0.009847164,0.7491754,0.6800337,0.03023213
933,9890,10182,292,21,0.02074065,4.585714,0.6832827,0.07825679
934,9892,9910,18,22,0.1328795,3.91774,2.713968,0.3268761
935,9892,10006,114,17,0.1534848,1.95784,9.052014,0.2579309
936,9900,9928,28,25,0.04373597,0.7530326,0.864473,0.03009617
937,9902,16072,6170,23,0.002778191,1.655238,2.180314,0.05733822
938,9902,9931,29,20,0.03983513,2.084774,0.9989473,0.05013464
939,9903,9994,91,21,0.06001427,2.852255,1.380038,0.07450999
940,9904,10045,141,22,0.01311562,6.891353,1.178382,0.08647587
941,9908,11016,1108,10,0.02804515,0.8577724,4.038769,0.1189878
942,9917,9945,28,16,0.09177964,0.6979202,2.365282,0.1246226
943,9918,9985,67,18,0.0588798,5.053248,2.373932,0.08062346
944,9918,9959,41,24,0.01352513,1.127941,0.4546387,0.05409718
945,9919,9948,29,25,0.01910273,0.9747182,0.6022586,0.06162473
946,9931,10120,189,9,0.04864183,5.916846,2.826659,0.3540027
947,9936,10010,74,21,0.03961363,3.796549,3.110656,0.05372475
948,9936,10167,231,23,0.006142511,4.303094,1.530803,0.1199916
949,9941,10117,176,21,0.02944433,3.80396,3.689142,0.0777282
950,9943,10025,82,22,0.0132089,4.561364,0.8933163,0.08800923
951,9945,10014,69,24,0.009224583,1.916812,0.455343,0.06207931
952,9946,10115,169,23,0.01585474,0.9714015,0.6752189,0.089032
953,9946,10004,58,25,0.01100739,1.298143,0.3725925,0.04866772
954,9948,10000,52,18,0.03629101,5.037405,1.487469,0.07114756
955,9957,10197,240,18,0.02882892,0.9060102,2.866351,0.04980724
956,9958,10046,88,21,0.01288294,2.075781,0.7300054,0.09529065
957,9965,10021,56,22,0.03023741,2.47715,1.223402,0.05562021
958,9979,10378,399,9,0.0268337,6.111861,2.771405,0.1393503
959,9985,10034,49,24,0.0249229,1.252955,0.5991532,0.1247483
960,9991,10170,179,9,0.05066327,7.00126,2.250603,0.354379
961,9992,10153,161,22,0.02228896,4.960739,0.7081465,0.1146053
962,10006,10184,178,22,0.005769618,7.624447,0.5231247,0.1262717
963,10015,11295,1280,11,0.01601468,0.917859,3.552714,0.1391809
964,10016,10049,33,23,0.0392754,4.275482,0.749298,0.1281778
965,10022,10487,465,10,0.01052747,5.984685,1.943849,0.1949112
966,10028,10137,109,17,0.1847759,3.00547,4.385313,0.2453426
967,10035,10171,136,22,0.02144126,3.219809,0.8940666,0.08843105
968,10038,10060,22,18,0.2263897,2.699513,3.902075,0.2128319
969,10040,10158,118,24,0.009473751,1.371768,0.6491984,0.1094899
970,10047,10147,100,23,0.01430596,3.776837,1.063606,0.04763057
971,10053,10081,28,22,0.02341667,1.202682,0.5484564,0.02559333
972,10053,10277,224,9,0.05777867,5.460379,3.120779,0.5200992
973,10054,10091,37,23,0.02809956,1.302526,0.4162368,0.02659488
974,10055,10114,59,23,0.03570034,5.498558,0.9722298,0.1714851
975,10069,10090,21,23,0.03787838,3.040788,0.6188533,0.06052211
976,10070,10095,25,24,0.02326886,1.373846,0.3547039,0.03284198
977,10070,10133,63,24,0.01162202,1.809911,0.9271366,0.08989462
978,10071,10085,14,24,0.04107951,1.427087,0.5759189,0.01456342
979,10071,10179,108,25,0.009814893,1.597481,0.3199186,0.02093596
980,10076,10643,567,10,0.01577509,7.791944,3.646016,0.1909418
981,10080,10213,133,24,0.02639955,5.92233,1.252918,0.2294187
982,10082,10105,23,22,0.02494209,6.498315,0.3796767,0.08523811
983,10083,10156,73,25,0.01347658,0.775262,0.4922998,0.1284748
984,10083,10116,33,23,0.01645487,4.868307,0.4232942,0.06807765
985,10084,10130,46,25,0.01528789,1.847588,0.3863648,0.125034
986,10084,10215,131,26,0.008555074,0.6712794,0.4831905,0.17058
987,10104,10203,99,23,0.0289604,4.547187,0.62371,0.1099717
988,10106,10358,252,17,0.1641034,1.678519,9.476333,0.2601654
989,10108,10790,682,23,0.01299875,4.112056,1.277141,0.08513893
990,10111,10136,25,18,0.195788,2.377354,5.313498,0.3573899
991,10111,10167,56,26,0.01067164,0.4164822,0.4703522,0.1278987
992,10112,10174,62,26,0.009472026,1.159177,0.4135783,0.1894758
993,10112,10172,60,27,0.009865733,0.4978131,0.6631856,0.08434319
994,10121,10828,707,22,0.005115297,0.5449158,1.195865,0.07091463
995,10126,10159,33,26,0.008314885,1.971582,0.2158375,0.02727489
996,10127,10325,198,26,0.004812299,2.151609,0.4730882,0.02262626
997,10127,10149,22,27,0.0124471,2.315707,0.1618211,0.0332165
998,10128,10159,31,24,0.0400693,6.186839,0.8607556,0.05859286
999,10128,10145,17,27,0.01530311,2.647146,0.2957999,0.01638728
1000,10128,10141,13,28,0.0208677,2.472821,0.24031,0.02626827
1001,10133,10196,63,22,0.01606182,4.841966,0.6577653,0.04338305
1002,10148,10546,398,25,0.01112968,6.69484,1.276905,0.1994166
1003,10152,10282,130,27,0.004109682,0.8126675,0.5192772,0.2544874
1004,10153,10207,54,27,0.009918248,0.5183479,0.3923875,0.219348
1005,10153,10326,173,28,0.003046172,0.9588956,0.5542704,0.2030434
1006,10161,11453,1292,9,0.0156701,2.187451,3.376022,0.1902927
1007,10165,10189,24,24,0.02387466,3.363242,0.5120942,0.118349
1008,10166,10214,48,25,0.01099366,3.352906,0.6914514,0.1327492
1009,10182,16596,6414,10,0.00373156,1.821084,4.524864,0.09010899
1010,10199,10439,240,10,0.02893585,5.003533,3.375882,0.1469885
1011,10201,11051,850,9,0.01536195,8.585113,4.436859,0.2586583
1012,10216,10512,296,27,0.004168436,1.84163,0.5695487,0.01330033
1013,10217,10294,77,27,0.00678624,2.613747,0.6729369,0.03206826
1014,10265,10545,280,11,0.02126892,10.22116,4.521212,0.2006683
1015,10270,10481,211,11,0.02040973,4.060722,2.706845,0.2773983
1016,10298,10503,205,24,0.006982444,3.530437,0.8662463,0.08974959
1017,10304,11462,1158,11,0.03113919,6.486879,3.659118,0.162151
1018,10313,10636,323,12,0.01519653,1.084522,1.843667,0.1905262
1019,10324,10442,118,26,0.01508511,9.950171,0.7122724,0.1771424
1020,10325,10364,39,27,0.02440405,13.94795,0.9611333,0.2095855
1021,10335,11100,765,13,0.03256092,0.7053201,2.724846,0.1001121
1022,10338,10551,213,9,0.05757539,6.522696,3.232668,0.1020659
1023,10339,11300,961,9,0.04624594,1.240708,5.459378,0.1169294
1024,10363,10427,64,27,0.0137078,10.05317,0.4156462,0.09685674
1025,10364,10424,60,28,0.009922021,11.40528,0.478348,0.0505271
1026,10366,10700,334,28,0.005578186,2.404338,0.7916445,0.01498335
1027,10367,10513,146,28,0.00414116,2.607599,0.483052,0.01778009
1028,10382,10474,92,28,0.01162009,14.71783,0.29366,0.08559386
1029,10383,10448,65,28,0.009100562,8.205723,0.5378017,0.05160212
1030,10383,10452,69,29,0.008576246,13.7409,0.3369009,0.08501642
1031,10400,10536,136,10,0.03012438,2.708272,4.468888,0.2374285
1032,10419,10600,181,26,0.007809873,3.349554,0.9076649,0.1175361
1033,10428,10466,38,29,0.01408914,16.26017,0.3473857,0.08147186
1034,10429,10505,76,29,0.01245691,13.65978,0.3279241,0.1240173
1035,10429,10455,26,30,0.0211001,24.24268,0.4543341,0.09989861
1036,10450,10513,63,24,0.02408322,3.608795,0.7376845,0.08179088
1037,10451,10534,83,25,0.03157502,2.500099,0.9168366,0.09825455
1038,10453,10492,39,25,0.01874026,2.869107,0.4005253,0.101038
1039,10454,10502,48,26,0.01447967,3.050271,0.272749,0.05401732
1040,10455,10474,19,27,0.01954935,1.681912,0.1654322,0.06039447
1041,10456,10776,320,29,0.008610623,1.611872,0.7080532,0.01288599
1042,10458,10562,104,10,0.03168387,6.444927,2.314638,0.09455863
1043,10460,10518,58,30,0.009442151,10.43396,0.4759761,0.1587803
1044,10461,10476,15,30,0.01946535,16.29327,0.2314599,0.08205705
1045,10461,10538,77,27,0.007512992,3.545207,0.3675382,0.07558094
1046,10461,10596,135,31,0.007126131,11.42577,0.4176645,0.21228
1047,10462,10501,39,27,0.01444095,1.602562,0.2188339,0.04808239
1048,10462,10471,9,31,0.03452228,20.95802,0.3060886,0.07740631
1049,10462,10482,20,28,0.01514773,2.136627,0.2056917,0.08606454
1050,10463,10486,23,28,0.01268055,1.605766,0.1551071,0.06159819
1051,10463,10483,20,29,0.01453081,1.413025,0.158583,0.07130461
1052,10466,10519,53,26,0.03601383,1.750238,1.230907,0.129836
1053,10481,10512,31,28,0.01721137,1.17269,0.3198598,0.04820061
1054,10481,10508,27,27,0.06611767,1.425716,0.6252177,0.1858999
1055,10482,10508,26,28,0.01040476,1.382304,0.1493694,0.06308541
1056,10482,10496,14,29,0.021233,1.687958,0.205887,0.04307704
1057,10482,10495,13,28,0.05257637,1.732906,0.4956073,0.1008309
1058,10483,10520,37,28,0.00668833,2.16129,0.2598076,0.04906264
1059,10483,10500,17,29,0.008125642,1.297963,0.1095332,0.08864274
1060,10483,10499,16,30,0.0158683,2.189847,0.1124207,0.02882503
1061,10484,10516,32,30,0.003836346,0.687489,0.1136546,0.1325887
1062,10492,11121,629,14,0.02344621,1.049578,3.908274,0.1462618
1063,10492,10599,107,28,0.05334015,1.453088,0.8818173,0.1520222
1064,10494,11275,781,9,0.01859391,2.214966,2.093219,0.1386371
1065,10495,10840,345,13,0.01282942,1.355055,1.382703,0.1044092
1066,10498,10563,65,26,0.01712431,2.114468,0.7512299,0.1406966
1067,10502,10552,50,29,0.02552097,1.254468,1.04054,0.09413118
1068,10507,10921,414,10,0.01933648,2.06785,2.20986,0.2003746
1069,10518,10527,9,29,0.08013909,1.537479,0.5204619,0.1284517
1070,10519,10526,7,30,0.09501394,1.943095,0.4344413,0.1164682
1071,10520,10578,58,32,0.009447296,7.907525,0.2599518,0.1522646
1072,10521,10630,109,32,0.004885325,8.015812,0.2717202,0.1693371
1073,10521,10591,70,33,0.007648945,5.127373,0.3434215,0.1999024
1074,10528,10609,81,30,0.01713204,1.535211,0.8012395,0.01541885
1075,10533,10745,212,24,0.006292759,2.789178,1.51691,0.102706
1076,10535,10992,457,23,0.004402337,0.6481711,0.9617924,0.1054584
1077,10541,10646,105,29,0.0414768,1.670454,1.079394,0.09170952
1078,10547,10652,105,10,0.02602457,1.945385,1.268144,0.08512562
1079,10549,11163,614,14,0.01230848,1.234688,1.651231,0.08117883
1080,10557,12029,1472,11,0.01151274,1.691483,2.849206,0.1346661
1081,10561,10618,57,29,0.03113571,1.827409,0.9735487,0.2121271
1082,10563,10726,163,11,0.01362387,2.302362,1.191323,0.1026404
1083,10577,10892,315,14,0.02975713,0.9043264,3.235202,0.1423075
1084,10578,10626,48,29,0.0221694,2.04443,0.5670979,0.2214238
1085,10578,10705,127,30,0.05480231,2.578272,1.306325,0.2001021
1086,10582,10711,129,30,0.01452516,1.176698,0.9589874,0.01677497
1087,10583,10797,214,30,0.00338507,0.8076323,0.5091894,0.01176372
1088,10588,10614,26,31,0.05385784,1.757498,1.490652,0.186678
1089,10590,11175,585,8,0.003775818,1.660013,1.339388,0.1603379
1090,10591,10764,173,11,0.02229587,1.955726,1.223164,0.06951825
1091,10597,10655,58,30,0.03466556,1.594374,0.9360446,0.06899302
1092,10600,11385,785,31,0.00794905,1.655092,1.422605,0.01278051
1093,10603,11077,474,9,0.02081029,1.980194,5.577921,0.09849112
1094,10603,10781,178,12,0.009365569,1.498021,1.511432,0.07219021
1095,10611,10648,37,30,0.05599423,2.211705,1.090173,0.09689749
1096,10613,12449,1836,10,0.006256705,8.657494,2.760655,0.2782637
1097,10613,10648,35,31,0.0416555,1.895971,0.7953452,0.1024352
1098,10622,10883,261,31,0.02320533,2.01525,1.533605,0.1225442
1099,10623,11298,675,9,0.005133508,2.03283,1.062551,0.1602279
1100,10630,10708,78,31,0.04571063,3.80858,1.561382,0.25021
1101,10633,10956,323,15,0.02939758,0.6382871,3.917623,0.08937245
1102,10635,10751,116,32,0.01340083,2.011138,2.288445,0.141394
1103,10650,10844,194,30,0.002795489,2.099974,0.3787297,0.01708395
1104,10651,11057,406,31,0.001322014,2.750097,0.4994304,0.02435573
1105,10652,11350,698,24,0.003153045,0.6707883,0.8577428,0.130217
1106,10668,11395,727,14,0.01698206,0.5968047,2.345659,0.08873539
1107,10675,10981,306,15,0.01560579,1.743373,1.551837,0.116419
1108,10676,10740,64,31,0.0238386,3.676527,0.7804551,0.2658021
1109,10684,11395,711,12,0.0133019,1.454579,1.768126,0.03854778
1110,10686,10963,277,13,0.01613034,2.179307,1.35727,0.0539318
1111,10708,10857,149,14,0.01188863,3.207123,1.740833,0.05360479
1112,10709,10955,246,16,0.007263454,2.517666,1.234945,0.1722696
1113,10729,11794,1065,11,0.002204176,2.372202,2.274891,0.06021854
1114,10730,13913,3183,12,0.001365035,1.815007,3.074786,0.05151688
1115,10740,11648,908,10,0.01261421,3.2096,2.532842,0.2055241
1116,10795,11051,256,11,0.01627835,0.8033566,4.74385,0.1443141
1117,10800,12235,1435,13,0.003892461,1.61597,2.413181,0.03490659
1118,10803,10993,190,32,0.02682212,2.264654,0.9481675,0.1185487
1119,10810,11067,257,16,0.02438031,0.4062241,5.189983,0.07532426
1120,10829,11162,333,15,0.01838885,1.010031,2.114104,0.08023078
1121,10834,10911,77,33,0.01978084,2.838483,0.7989432,0.1625488
1122,10842,11049,207,10,0.02034454,2.585439,2.056296,0.09463377
1123,10848,11151,303,10,0.004853901,1.889326,1.170061,0.1728554
1124,10859,10913,54,14,0.03153564,1.776641,1.576717,0.03342263
1125,10861,11018,157,15,0.03904209,0.8014687,2.762189,0.1486295
1126,10879,10975,96,16,0.01647774,1.239201,1.004403,0.1378817
1127,10882,10956,74,33,0.01524283,2.26716,1.246283,0.08855392
1128,10893,11286,393,32,0.004166367,1.125916,1.521403,0.01576398
1129,10921,11050,129,33,0.03254767,2.612395,1.310835,0.09305425
1130,10933,10974,41,34,0.03342149,2.571338,1.359582,0.1016923
1131,10939,11231,292,25,0.00444134,0.9631037,0.7987043,0.1483356
1132,10946,11022,76,11,0.01917065,3.019616,1.311949,0.2118409
1133,10947,11059,112,12,0.01269013,1.593064,0.9268898,0.1847104
1134,10949,11112,163,33,0.02073689,3.191097,1.361427,0.06934644
1135,10956,11308,352,12,0.009144452,1.703735,2.407841,0.0861612
1136,10963,11285,322,10,0.02349443,0.6898357,8.009089,0.1593681
1137,11001,11104,103,34,0.02781516,3.391014,1.202879,0.1152957
1138,11007,11492,485,14,0.03187066,0.7759959,3.326853,0.132018
1139,11024,11074,50,35,0.0151798,1.928647,0.6268374,0.1206764
1140,11025,11144,119,34,0.04307507,3.45114,1.209313,0.08666053
1141,11025,11072,47,36,0.01865468,2.327319,0.5894111,0.1323522
1142,11028,11068,40,36,0.0174754,2.186479,0.5782738,0.1256785
1143,11029,11083,54,36,0.01256589,2.182286,0.8490994,0.1576468
1144,11029,11085,56,37,0.0121464,1.649632,0.4071475,0.1769209
1145,11037,11065,28,37,0.0244593,1.683802,0.5840475,0.1831709
1146,11038,11085,47,37,0.01340784,1.312071,0.7725112,0.1504439
1147,11038,11072,34,38,0.01888613,1.431141,0.8006095,0.2641771
1148,11050,11178,128,10,0.01706542,1.31633,2.490046,0.1721813
1149,11057,11370,313,35,0.02346179,4.357954,1.620197,0.07640544
1150,11069,11997,928,12,0.02548827,7.610726,3.170809,0.08972203
1151,11070,11668,598,10,0.001947063,2.209991,1.549377,0.08502854
1152,11089,11141,52,35,0.02998937,3.685917,0.9913809,0.1039984
1153,11096,11613,517,10,0.01082572,1.615078,4.269763,0.280336
1154,11110,11342,232,13,0.0151192,7.964325,1.741716,0.08560148
1155,11114,11188,74,35,0.02758575,2.051217,0.8995192,0.08064759
1156,11116,11234,118,15,0.02319489,0.3781897,2.217312,0.1026041
1157,11125,11439,314,36,0.03703538,4.085683,1.935243,0.1015898
1158,11127,11365,238,15,0.02361149,0.3970661,2.791193,0.1841783
1159,11143,11283,140,36,0.032382,1.226679,1.239944,0.1057004
1160,11152,11286,134,37,0.01099542,1.438955,1.017535,0.1546346
1161,11166,11282,116,32,0.01511609,0.8527595,1.680217,0.008089418
1162,11180,11285,105,37,0.01880764,0.7258542,0.8709237,0.06741233
1163,11196,11701,505,13,0.01867946,2.137943,2.594037,0.0482344
1164,11200,11396,196,36,0.01866586,4.424245,2.085128,0.0966486
1165,11208,11582,374,12,0.02644747,4.427516,4.881574,0.1893785
1166,11212,11245,33,38,0.02127447,1.002271,0.6037756,0.07007082
1167,11213,11241,28,39,0.02456041,0.8928897,0.4181271,0.05139569
1168,11221,11401,180,37,0.02473812,4.939263,1.570939,0.0899908
1169,11228,11292,64,38,0.03191503,3.057892,1.786756,0.1204806
1170,11249,11301,52,38,0.04256844,6.529275,0.8874825,0.09391783
1171,11256,11698,442,13,0.008696557,1.818231,2.020127,0.04693511
1172,11262,11460,198,39,0.04941338,8.78076,1.311778,0.1180228
1173,11265,11393,128,37,0.01906495,2.446818,1.686557,0.08579522
1174,11272,11747,475,13,0.01298579,7.373679,2.444789,0.09804656
1175,11272,11368,96,37,0.05633505,5.028623,1.159976,0.1470693
1176,11274,11294,20,40,0.08038063,7.077466,1.834211,0.1095263
1177,11279,11407,128,36,0.03726419,5.943305,1.181264,0.08958687
1178,11300,11321,21,38,0.06519981,6.279847,1.702346,0.1047235
1179,11311,11672,361,14,0.01153647,8.37182,2.403455,0.1124734
1180,11315,11357,42,37,0.03355963,4.621209,0.98115,0.1287339
1181,11318,11520,202,38,0.02003311,4.551031,2.01865,0.08643582
1182,11323,11873,550,14,0.01462304,2.648647,1.386229,0.06454159
1183,11324,11446,122,15,0.01258969,2.753449,1.147037,0.08628255
1184,11339,11357,18,38,0.04900613,3.101124,0.644411,0.2199188
1185,11340,11349,9,39,0.09893099,1.750389,0.7803149,0.17353
1186,11358,11411,53,40,0.03247022,8.307838,1.381769,0.1248477
1187,11377,11396,19,40,0.07879523,7.335145,1.654971,0.06284461
1188,11384,12228,844,13,0.01783929,6.73252,4.176995,0.102577
1189,11432,11539,107,40,0.05419492,8.256732,1.38576,0.1352684
1190,11459,11945,486,15,0.0169404,8.376219,1.83015,0.1457363
1191,11470,11503,33,41,0.07988919,11.89296,0.8364279,0.07564079
1192,11475,14426,2951,2,0.007349696,3.38217,11.01705,0.4982514
1193,11488,11503,15,42,0.07903523,7.862576,0.5482987,0.08018339
1194,11491,11768,277,16,0.02392722,4.799223,1.380647,0.213959
1195,11494,11753,259,13,0.01282356,7.594286,3.53423,0.05298833
1196,11513,11560,47,17,0.03748485,3.160932,1.579168,0.1577521
1197,11519,11917,398,14,0.007415014,6.46385,3.294788,0.09594053
1198,11568,12725,1157,14,0.002242575,2.386375,2.937166,0.04292081
1199,11572,13710,2138,5,0.009808527,3.515966,5.63253,0.2107329
1200,11592,11678,86,17,0.02261859,7.03166,1.63736,0.2971838
1201,11603,11849,246,15,0.02467619,3.430508,1.539687,0.06725077
1202,11607,12011,404,16,0.004951858,11.29216,2.135022,0.1745538
1203,11618,12075,457,16,0.01976947,3.845076,1.333524,0.06750195
1204,11693,11767,74,17,0.03459328,4.36755,1.175617,0.2252456
1205,11717,11908,191,16,0.01089816,10.42738,1.038239,0.2017648
1206,11726,12841,1115,17,0.01389162,5.585431,1.83504,0.09788744
