Time,Population,Average Speed,Average Full, Average Smell Distance, Angle Change 
379,2,0.008359412,12.0121,3.597137, 0.5243236
380,2,0.008359412,12.0121,3.597137, 0.5243236
381,2,0.008359412,12.0121,3.597137, 0.5243236
382,2,0.008359412,12.0121,3.597137, 0.5243236
383,2,0.008359412,12.0121,3.597137, 0.5243236
384,2,0.008359412,12.0121,3.597137, 0.5243236
385,2,0.008359412,12.0121,3.597137, 0.5243236
386,2,0.008359412,12.0121,3.597137, 0.5243236
387,2,0.008359412,12.0121,3.597137, 0.5243236
388,2,0.008359412,12.0121,3.597137, 0.5243236
389,2,0.008359412,12.0121,3.597137, 0.5243236
390,2,0.008359412,12.0121,3.597137, 0.5243236
391,2,0.008359412,12.0121,3.597137, 0.5243236
392,2,0.008359412,12.0121,3.597137, 0.5243236
393,2,0.008359412,12.0121,3.597137, 0.5243236
394,2,0.008359412,12.0121,3.597137, 0.5243236
395,2,0.008359412,12.0121,3.597137, 0.5243236
396,2,0.008359412,12.0121,3.597137, 0.5243236
397,2,0.008359412,12.0121,3.597137, 0.5243236
398,2,0.008359412,12.0121,3.597137, 0.5243236
399,2,0.008359412,12.0121,3.597137, 0.5243236
400,2,0.008359412,12.0121,3.597137, 0.5243236
401,2,0.008359412,12.0121,3.597137, 0.5243236
402,2,0.008359412,12.0121,3.597137, 0.5243236
403,2,0.008359412,12.0121,3.597137, 0.5243236
404,2,0.008359412,12.0121,3.597137, 0.5243236
405,2,0.008359412,12.0121,3.597137, 0.5243236
406,2,0.008359412,12.0121,3.597137, 0.5243236
407,2,0.008359412,12.0121,3.597137, 0.5243236
408,2,0.008359412,12.0121,3.597137, 0.5243236
409,2,0.008359412,12.0121,3.597137, 0.5243236
410,2,0.008359412,12.0121,3.597137, 0.5243236
411,2,0.008359412,12.0121,3.597137, 0.5243236
412,2,0.008359412,12.0121,3.597137, 0.5243236
413,2,0.008359412,12.0121,3.597137, 0.5243236
414,2,0.008359412,12.0121,3.597137, 0.5243236
415,2,0.008359412,12.0121,3.597137, 0.5243236
416,2,0.008359412,12.0121,3.597137, 0.5243236
417,2,0.008359412,12.0121,3.597137, 0.5243236
418,2,0.008359412,12.0121,3.597137, 0.5243236
419,2,0.008359412,12.0121,3.597137, 0.5243236
420,2,0.008359412,12.0121,3.597137, 0.5243236
421,2,0.008359412,12.0121,3.597137, 0.5243236
422,2,0.008359412,12.0121,3.597137, 0.5243236
423,2,0.008359412,12.0121,3.597137, 0.5243236
424,2,0.008359412,12.0121,3.597137, 0.5243236
425,2,0.008359412,12.0121,3.597137, 0.5243236
426,2,0.008359412,12.0121,3.597137, 0.5243236
427,2,0.008359412,12.0121,3.597137, 0.5243236
428,2,0.008359412,12.0121,3.597137, 0.5243236
429,2,0.008359412,12.0121,3.597137, 0.5243236
430,2,0.008359412,12.0121,3.597137, 0.5243236
431,2,0.008359412,12.0121,3.597137, 0.5243236
